co_ibge_6d,cod_curso,estrato,ivs_2010,log_pop,estoque_por_10k,atracao_muni,amostra_confirmatoria,estoque_baseline,cobertura_baseline,entradas_baseline,sg_uf,uf_fe,co_ibge_7d,no_municipio,macro_regiao_saude,estoque_6m,cobertura_6m,entradas_6m,saidas_3m,saldo_6m,presentes_6m,coorte_6m_madura,elegiveis_6m,presentes_baseline_6m,elegiveis_baseline_6m,coorte_madura_baseline,delta_estoque_6m,delta_estoque_jun25_mar26,delta_cobertura_6m
230420,9,metropolitano,0.318,10.457343929717506,9.69883326627967,1,True,15,1,0.0,23,23,2304202,Crato,NORDESTE,18,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,3,3,0
230420,10,metropolitano,0.318,10.457343929717506,9.69883326627967,0,False,5,1,0.0,23,23,2304202,Crato,NORDESTE,8,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,3,3,0
230420,11,metropolitano,0.318,10.457343929717506,9.69883326627967,1,False,5,1,0.0,23,23,2304202,Crato,NORDESTE,8,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,3,3,0
230540,7,interior_proximo_polo,0.368,9.251194365984448,27.28174603174603,1,False,3,1,0.0,23,23,2305407,Icó,NORDESTE,7,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,4,4,0
230540,8,interior_proximo_polo,0.368,9.251194365984448,27.28174603174603,1,False,6,1,0.0,23,23,2305407,Icó,NORDESTE,9,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,3,3,0
230540,9,interior_proximo_polo,0.368,9.251194365984448,27.28174603174603,0,True,1,1,0.0,23,23,2305407,Icó,NORDESTE,2,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
230540,10,interior_proximo_polo,0.368,9.251194365984448,27.28174603174603,0,False,3,1,0.0,23,23,2305407,Icó,NORDESTE,6,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,3,3,0
230540,11,interior_proximo_polo,0.368,9.251194365984448,27.28174603174603,0,False,3,1,0.0,23,23,2305407,Icó,NORDESTE,6,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,3,3,0
230540,14,interior_proximo_polo,0.368,9.251194365984448,27.28174603174603,1,True,21,1,0.0,23,23,2305407,Icó,NORDESTE,21,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
230550,1,interior_proximo_polo,0.355,10.015476054484175,8.38213599177433,1,True,17,1,3.0,23,23,2305506,Iguatu,NORDESTE,16,1,0.0,0.0,0.0,0.0,False,,3.0,3.0,True,-1,-1,0
230550,6,interior_proximo_polo,0.355,10.015476054484175,8.38213599177433,1,False,20,1,1.0,23,23,2305506,Iguatu,NORDESTE,22,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,2,2,0
230550,8,interior_proximo_polo,0.355,10.015476054484175,8.38213599177433,1,False,20,1,1.0,23,23,2305506,Iguatu,NORDESTE,22,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,2,2,0
230550,9,interior_proximo_polo,0.355,10.015476054484175,8.38213599177433,0,True,11,1,1.0,23,23,2305506,Iguatu,NORDESTE,10,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,-1,-1,0
230550,14,interior_proximo_polo,0.355,10.015476054484175,8.38213599177433,1,True,19,1,0.0,23,23,2305506,Iguatu,NORDESTE,19,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
230550,15,interior_proximo_polo,0.355,10.015476054484175,8.38213599177433,1,True,4,1,0.0,23,23,2305506,Iguatu,NORDESTE,4,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,0,0,0
230690,1,interior_remoto,0.422,8.980046316633132,3.7773860488541926,1,True,3,1,0.0,23,23,2306900,Jaguaribe,NORDESTE,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
230730,2,metropolitano,0.354,11.303549208052376,4.161118508655127,0,True,45,1,2.0,23,23,2307304,Juazeiro do Norte,NORDESTE,47,1,1.0,0.0,1.0,0.0,False,,1.0,2.0,True,2,2,0
230730,11,metropolitano,0.354,11.303549208052376,4.161118508655127,0,False,21,1,0.0,23,23,2307304,Juazeiro do Norte,NORDESTE,23,1,1.0,1.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
230765,11,metropolitano,0.34,11.18115217100548,0.5573825316314587,1,False,10,1,0.0,23,23,2307650,Maracanaú,NORDESTE,11,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
230810,1,interior_proximo_polo,0.442,8.959054514715692,16.394496592516397,1,True,8,1,1.0,23,23,2308104,Mauriti,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,1.0,True,-6,-6,0
230810,2,interior_proximo_polo,0.442,8.959054514715692,16.394496592516397,1,True,2,1,0.0,23,23,2308104,Mauriti,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
230810,8,interior_proximo_polo,0.442,8.959054514715692,16.394496592516397,1,False,5,1,0.0,23,23,2308104,Mauriti,NORDESTE,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
230810,9,interior_proximo_polo,0.442,8.959054514715692,16.394496592516397,1,True,1,1,0.0,23,23,2308104,Mauriti,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
230810,11,interior_proximo_polo,0.442,8.959054514715692,16.394496592516397,0,False,2,1,0.0,23,23,2308104,Mauriti,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
231130,1,interior_proximo_polo,0.381,9.885018036252466,12.139425117574152,1,True,14,1,0.0,23,23,2311306,Quixadá,NORDESTE,15,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
231130,2,interior_proximo_polo,0.381,9.885018036252466,12.139425117574152,1,True,12,1,0.0,23,23,2311306,Quixadá,NORDESTE,14,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
231130,8,interior_proximo_polo,0.381,9.885018036252466,12.139425117574152,1,False,20,1,0.0,23,23,2311306,Quixadá,NORDESTE,20,1,0.0,1.0,-1.0,0.0,False,,0.0,0.0,True,0,0,0
231140,7,interior_proximo_polo,0.304,9.628984915196462,4.880028073869369,0,False,7,1,0.0,23,23,2311405,Quixeramobim,NORDESTE,7,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,0,0,0
231140,12,interior_proximo_polo,0.304,9.628984915196462,4.880028073869369,0,True,3,1,0.0,23,23,2311405,Quixeramobim,NORDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
231180,7,interior_proximo_polo,0.288,9.495594499353297,3.007518796992481,0,False,3,1,0.0,23,23,2311801,Russas,NORDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
231180,8,interior_proximo_polo,0.288,9.495594499353297,3.007518796992481,1,False,9,1,0.0,23,23,2311801,Russas,NORDESTE,11,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
231180,10,interior_proximo_polo,0.288,9.495594499353297,3.007518796992481,0,False,3,1,0.0,23,23,2311801,Russas,NORDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
231180,11,interior_proximo_polo,0.288,9.495594499353297,3.007518796992481,0,False,3,1,0.0,23,23,2311801,Russas,NORDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
231290,3,metropolitano,0.296,10.955078112430767,18.6485683839072,1,True,6,1,0.0,23,23,2312908,Sobral,NORDESTE,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
231290,4,metropolitano,0.296,10.955078112430767,18.6485683839072,1,False,5,1,0.0,23,23,2312908,Sobral,NORDESTE,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
231290,5,metropolitano,0.296,10.955078112430767,18.6485683839072,1,True,1,1,0.0,23,23,2312908,Sobral,NORDESTE,1,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,0,0,0
231290,6,metropolitano,0.296,10.955078112430767,18.6485683839072,1,False,67,1,0.0,23,23,2312908,Sobral,NORDESTE,74,1,3.0,0.0,3.0,0.0,False,,0.0,0.0,True,7,7,0
231290,7,metropolitano,0.296,10.955078112430767,18.6485683839072,0,False,24,1,1.0,23,23,2312908,Sobral,NORDESTE,24,1,0.0,1.0,-1.0,0.0,False,,1.0,1.0,True,0,0,0
231290,9,metropolitano,0.296,10.955078112430767,18.6485683839072,0,True,26,1,0.0,23,23,2312908,Sobral,NORDESTE,27,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
231290,10,metropolitano,0.296,10.955078112430767,18.6485683839072,0,False,20,1,1.0,23,23,2312908,Sobral,NORDESTE,20,1,0.0,1.0,-1.0,0.0,False,,1.0,1.0,True,0,0,0
231290,11,metropolitano,0.296,10.955078112430767,18.6485683839072,0,False,20,1,1.0,23,23,2312908,Sobral,NORDESTE,20,1,0.0,1.0,-1.0,0.0,False,,1.0,1.0,True,0,0,0
231290,12,metropolitano,0.296,10.955078112430767,18.6485683839072,0,True,9,1,0.0,23,23,2312908,Sobral,NORDESTE,11,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
231290,13,metropolitano,0.296,10.955078112430767,18.6485683839072,0,True,2,1,0.0,23,23,2312908,Sobral,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
231290,15,metropolitano,0.296,10.955078112430767,18.6485683839072,1,True,9,1,0.0,23,23,2312908,Sobral,NORDESTE,9,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
231290,16,metropolitano,0.296,10.955078112430767,18.6485683839072,1,True,6,1,0.0,23,23,2312908,Sobral,NORDESTE,6,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
231330,9,interior_proximo_polo,0.351,9.11085147347544,4.418912947414936,1,True,4,1,0.0,23,23,2313302,Tauá,NORDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
231340,1,interior_proximo_polo,0.385,9.583075655461428,20.839074125103334,0,True,11,1,0.0,23,23,2313401,Tianguá,NORDESTE,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
231340,2,interior_proximo_polo,0.385,9.583075655461428,20.839074125103334,1,True,11,1,2.0,23,23,2313401,Tianguá,NORDESTE,11,1,0.0,0.0,0.0,0.0,False,,2.0,2.0,True,0,0,0
231340,7,interior_proximo_polo,0.385,9.583075655461428,20.839074125103334,0,False,4,1,0.0,23,23,2313401,Tianguá,NORDESTE,5,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
231340,10,interior_proximo_polo,0.385,9.583075655461428,20.839074125103334,0,False,4,1,0.0,23,23,2313401,Tianguá,NORDESTE,5,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
231340,11,interior_proximo_polo,0.385,9.583075655461428,20.839074125103334,0,False,4,1,0.0,23,23,2313401,Tianguá,NORDESTE,5,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
231340,14,interior_proximo_polo,0.385,9.583075655461428,20.839074125103334,1,True,19,1,1.0,23,23,2313401,Tianguá,NORDESTE,22,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,3,3,0
231340,15,interior_proximo_polo,0.385,9.583075655461428,20.839074125103334,0,True,3,1,0.0,23,23,2313401,Tianguá,NORDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
240020,8,interior_proximo_polo,0.311,9.403189650656792,3.642311287041619,1,False,11,1,1.0,24,24,2400208,Açu,NORDESTE,19,1,0.0,1.0,-1.0,0.0,False,,1.0,1.0,True,8,8,0
240020,9,interior_proximo_polo,0.311,9.403189650656792,3.642311287041619,0,True,4,1,0.0,24,24,2400208,Açu,NORDESTE,5,1,0.0,1.0,-1.0,0.0,False,,0.0,0.0,True,1,1,0
240020,11,interior_proximo_polo,0.311,9.403189650656792,3.642311287041619,0,False,3,1,0.0,24,24,2400208,Açu,NORDESTE,4,1,0.0,1.0,-1.0,0.0,False,,0.0,0.0,True,1,1,0
240050,8,interior_remoto,0.381,7.8407064517494,19.677292404565133,1,False,9,1,0.0,24,24,2400505,Alexandria,NORDESTE,11,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
240050,9,interior_remoto,0.381,7.8407064517494,19.677292404565133,0,True,3,1,1.0,24,24,2400505,Alexandria,NORDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,1.0,True,0,0,0
240050,14,interior_remoto,0.381,7.8407064517494,19.677292404565133,1,True,8,1,1.0,24,24,2400505,Alexandria,NORDESTE,11,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,3,3,0
240060,9,interior_remoto,0.334,6.872128101338986,0.0,0,True,0,0,0.0,24,24,2400604,Almino Afonso,NORDESTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
240200,1,interior_proximo_polo,0.265,9.346268889200427,11.276007565837334,1,True,8,1,0.0,24,24,2402006,Caicó,NORDESTE,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
240200,14,interior_proximo_polo,0.265,9.346268889200427,11.276007565837334,1,True,21,1,1.0,24,24,2402006,Caicó,NORDESTE,30,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,9,9,0
240260,1,metropolitano,0.442,9.350537002469466,10.141400092721371,1,True,2,1,0.0,24,24,2402600,Ceará-Mirim,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
240260,2,metropolitano,0.442,9.350537002469466,10.141400092721371,1,True,4,1,0.0,24,24,2402600,Ceará-Mirim,NORDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
240260,7,metropolitano,0.442,9.350537002469466,10.141400092721371,0,False,3,1,0.0,24,24,2402600,Ceará-Mirim,NORDESTE,4,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
240260,8,metropolitano,0.442,9.350537002469466,10.141400092721371,0,False,9,1,0.0,24,24,2402600,Ceará-Mirim,NORDESTE,8,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
240260,10,metropolitano,0.442,9.350537002469466,10.141400092721371,0,False,3,1,0.0,24,24,2402600,Ceará-Mirim,NORDESTE,4,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
240260,11,metropolitano,0.442,9.350537002469466,10.141400092721371,0,False,3,1,0.0,24,24,2402600,Ceará-Mirim,NORDESTE,4,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
240260,14,metropolitano,0.442,9.350537002469466,10.141400092721371,0,True,4,1,0.0,24,24,2402600,Ceará-Mirim,NORDESTE,5,1,2.0,0.0,2.0,0.0,False,,0.0,0.0,True,1,1,0
240310,14,interior_proximo_polo,0.301,9.111955470054781,4.781873022879423,0,True,28,1,0.0,24,24,2403103,Currais Novos,NORDESTE,30,1,2.0,7.0,-5.0,0.0,False,,0.0,0.0,True,2,2,0
240580,14,interior_proximo_polo,0.485,8.898365606955357,1.252447966479938,1,True,3,1,0.0,24,24,2405801,João Câmara,NORDESTE,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
240800,3,interior_proximo_polo,0.266,11.110774857829893,9.306741220267018,1,True,5,1,0.0,24,24,2408003,Mossoró,NORDESTE,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
240800,5,interior_proximo_polo,0.266,11.110774857829893,9.306741220267018,1,True,3,1,0.0,24,24,2408003,Mossoró,NORDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
240800,6,interior_proximo_polo,0.266,11.110774857829893,9.306741220267018,1,False,84,1,1.0,24,24,2408003,Mossoró,NORDESTE,95,1,0.0,1.0,-1.0,0.0,False,,1.0,1.0,True,11,11,0
240800,7,interior_proximo_polo,0.266,11.110774857829893,9.306741220267018,0,False,19,1,0.0,24,24,2408003,Mossoró,NORDESTE,22,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,3,3,0
240800,10,interior_proximo_polo,0.266,11.110774857829893,9.306741220267018,0,False,13,1,0.0,24,24,2408003,Mossoró,NORDESTE,16,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,3,3,0
240800,11,interior_proximo_polo,0.266,11.110774857829893,9.306741220267018,0,False,13,1,0.0,24,24,2408003,Mossoró,NORDESTE,16,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,3,3,0
240800,12,interior_proximo_polo,0.266,11.110774857829893,9.306741220267018,0,True,14,1,0.0,24,24,2408003,Mossoró,NORDESTE,12,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-2,-2,0
240800,13,interior_proximo_polo,0.266,11.110774857829893,9.306741220267018,0,True,2,1,0.0,24,24,2408003,Mossoró,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
240800,16,interior_proximo_polo,0.266,11.110774857829893,9.306741220267018,0,True,9,1,1.0,24,24,2408003,Mossoró,NORDESTE,8,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,-1,-1,0
241120,2,interior_proximo_polo,0.425,9.09268232850795,12.468594142573219,1,True,8,1,0.0,24,24,2411205,Santa Cruz,NORDESTE,6,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-2,-2,0
241120,7,interior_proximo_polo,0.425,9.09268232850795,12.468594142573219,0,False,2,1,0.0,24,24,2411205,Santa Cruz,NORDESTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-2,-2,-1
241120,9,interior_proximo_polo,0.425,9.09268232850795,12.468594142573219,1,True,4,1,1.0,24,24,2411205,Santa Cruz,NORDESTE,6,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,2,2,0
241120,10,interior_proximo_polo,0.425,9.09268232850795,12.468594142573219,0,False,2,1,0.0,24,24,2411205,Santa Cruz,NORDESTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-2,-2,-1
241120,11,interior_proximo_polo,0.425,9.09268232850795,12.468594142573219,0,False,2,1,0.0,24,24,2411205,Santa Cruz,NORDESTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-2,-2,-1
241220,7,metropolitano,0.39,8.645762292210945,19.64233362650249,1,False,3,1,0.0,24,24,2412203,São José de Mipibu,NORDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
241220,9,metropolitano,0.39,8.645762292210945,19.64233362650249,1,True,2,1,0.0,24,24,2412203,São José de Mipibu,NORDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
241220,10,metropolitano,0.39,8.645762292210945,19.64233362650249,1,False,2,1,0.0,24,24,2412203,São José de Mipibu,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
241220,11,metropolitano,0.39,8.645762292210945,19.64233362650249,1,False,2,1,0.0,24,24,2412203,São José de Mipibu,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
241220,14,metropolitano,0.39,8.645762292210945,19.64233362650249,1,True,9,1,0.0,24,24,2412203,São José de Mipibu,NORDESTE,11,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
241220,15,metropolitano,0.39,8.645762292210945,19.64233362650249,1,True,1,1,0.0,24,24,2412203,São José de Mipibu,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
241250,1,interior_proximo_polo,0.369,7.909122183211411,0.0,1,True,0,0,0.0,24,24,2412500,São Miguel,NORDESTE,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,1
250370,11,metropolitano,0.302,9.461721464701633,3.888932099245547,1,False,12,1,0.0,25,RESTO,2503704,Cajazeiras,NORDESTE,11,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
251080,1,metropolitano,0.321,10.200141754786113,15.362124928764342,1,True,14,1,0.0,25,RESTO,2510808,Patos,NORDESTE,13,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
251080,2,metropolitano,0.321,10.200141754786113,15.362124928764342,1,True,24,1,1.0,25,RESTO,2510808,Patos,NORDESTE,23,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,-1,-1,0
251080,3,metropolitano,0.321,10.200141754786113,15.362124928764342,1,True,2,1,0.0,25,RESTO,2510808,Patos,NORDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
251080,4,metropolitano,0.321,10.200141754786113,15.362124928764342,1,False,0,0,0.0,25,RESTO,2510808,Patos,NORDESTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
251080,5,metropolitano,0.321,10.200141754786113,15.362124928764342,1,True,0,0,0.0,25,RESTO,2510808,Patos,NORDESTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
251080,6,metropolitano,0.321,10.200141754786113,15.362124928764342,1,False,29,1,0.0,25,RESTO,2510808,Patos,NORDESTE,33,1,1.0,1.0,0.0,0.0,False,,0.0,0.0,True,4,4,0
251080,7,metropolitano,0.321,10.200141754786113,15.362124928764342,1,False,7,1,0.0,25,RESTO,2510808,Patos,NORDESTE,12,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,5,5,0
251080,10,metropolitano,0.321,10.200141754786113,15.362124928764342,0,False,7,1,0.0,25,RESTO,2510808,Patos,NORDESTE,12,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,5,5,0
251080,11,metropolitano,0.321,10.200141754786113,15.362124928764342,1,False,7,1,0.0,25,RESTO,2510808,Patos,NORDESTE,12,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,5,5,0
251080,12,metropolitano,0.321,10.200141754786113,15.362124928764342,1,True,9,1,0.0,25,RESTO,2510808,Patos,NORDESTE,9,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
251620,1,metropolitano,0.412,9.569621915779866,41.60266257040451,1,True,9,1,0.0,25,RESTO,2516201,Sousa,NORDESTE,11,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,2,2,0
251620,2,metropolitano,0.412,9.569621915779866,41.60266257040451,1,True,28,1,0.0,25,RESTO,2516201,Sousa,NORDESTE,39,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,11,11,0
251620,3,metropolitano,0.412,9.569621915779866,41.60266257040451,0,True,1,1,0.0,25,RESTO,2516201,Sousa,NORDESTE,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
251620,7,metropolitano,0.412,9.569621915779866,41.60266257040451,1,False,11,1,1.0,25,RESTO,2516201,Sousa,NORDESTE,14,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,3,3,0
251620,8,metropolitano,0.412,9.569621915779866,41.60266257040451,1,False,24,1,1.0,25,RESTO,2516201,Sousa,NORDESTE,30,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,6,6,0
251620,10,metropolitano,0.412,9.569621915779866,41.60266257040451,1,False,9,1,1.0,25,RESTO,2516201,Sousa,NORDESTE,12,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,3,3,0
251620,11,metropolitano,0.412,9.569621915779866,41.60266257040451,1,False,9,1,1.0,25,RESTO,2516201,Sousa,NORDESTE,12,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,3,3,0
260010,2,interior_proximo_polo,0.419,8.974744612722734,15.611814345991561,1,True,19,1,0.0,26,RESTO,2600104,Afogados da Ingazeira,NORDESTE,22,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,3,3,0
260990,1,interior_proximo_polo,0.464,9.326700173092378,12.018160776284162,1,True,14,1,0.0,26,RESTO,2609907,Ouricuri,NORDESTE,14,1,5.0,0.0,5.0,0.0,False,,0.0,0.0,True,0,0,0
261000,1,interior_proximo_polo,0.395,9.616405300156314,36.813699360341154,1,True,38,1,1.0,26,RESTO,2610004,Palmares,NORDESTE,48,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,10,10,0
261000,2,interior_proximo_polo,0.395,9.616405300156314,36.813699360341154,1,True,42,1,1.0,26,RESTO,2610004,Palmares,NORDESTE,52,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,10,10,0
261390,1,interior_proximo_polo,0.377,9.897720957641791,1.5087507543753773,0,True,20,1,1.0,26,RESTO,2613909,Serra Talhada,NORDESTE,23,1,3.0,0.0,3.0,0.0,False,,1.0,1.0,True,3,3,0
261390,9,interior_proximo_polo,0.377,9.897720957641791,1.5087507543753773,0,True,23,1,0.0,26,RESTO,2613909,Serra Talhada,NORDESTE,26,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,3,3,0
270030,3,metropolitano,0.391,10.976269081169717,4.489558569498366,0,True,6,1,1.0,27,RESTO,2700300,Arapiraca,NORDESTE,7,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,1,1,0
270030,12,metropolitano,0.391,10.976269081169717,4.489558569498366,1,True,12,1,0.0,27,RESTO,2700300,Arapiraca,NORDESTE,14,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
270030,13,metropolitano,0.391,10.976269081169717,4.489558569498366,1,True,4,1,0.0,27,RESTO,2700300,Arapiraca,NORDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
270030,14,metropolitano,0.391,10.976269081169717,4.489558569498366,1,True,55,1,0.0,27,RESTO,2700300,Arapiraca,NORDESTE,59,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,4,4,0
270030,16,metropolitano,0.391,10.976269081169717,4.489558569498366,0,True,7,1,0.0,27,RESTO,2700300,Arapiraca,NORDESTE,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
270240,9,interior_proximo_polo,0.363,9.445649620189263,4.610601749394035,0,True,5,1,0.0,27,RESTO,2702405,Delmiro Gouveia,NORDESTE,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
270240,11,interior_proximo_polo,0.363,9.445649620189263,4.610601749394035,0,False,4,1,0.0,27,RESTO,2702405,Delmiro Gouveia,NORDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
270240,15,interior_proximo_polo,0.363,9.445649620189263,4.610601749394035,1,True,3,1,0.0,27,RESTO,2702405,Delmiro Gouveia,NORDESTE,5,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,2,2,0
270430,5,capital,0.434,12.631382863692243,1.3534327629853296,0,True,11,1,0.0,27,RESTO,2704302,Maceió,NORDESTE,13,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
270430,11,capital,0.434,12.631382863692243,1.3534327629853296,1,False,104,1,0.0,27,RESTO,2704302,Maceió,NORDESTE,105,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
270430,16,capital,0.434,12.631382863692243,1.3534327629853296,1,True,32,1,0.0,27,RESTO,2704302,Maceió,NORDESTE,38,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,6,6,0
270930,11,interior_proximo_polo,0.395,9.682716185366974,0.0,0,False,2,1,0.0,27,RESTO,2709301,União dos Palmares,,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
280030,8,capital,0.333,12.19979800105738,2.863760473899947,1,False,344,1,1.0,28,RESTO,2800308,Aracaju,NORDESTE,362,1,3.0,0.0,3.0,0.0,False,,1.0,1.0,True,18,18,0
